,exchange,datetime,orderbook
384,bitfinex,2023-04-22T01:48:56.765Z,"{'ask_size': [4281.09798728, 1302.3, 3866.99571349, 5824.2066672, 2659.39971711, 3727.78546189, 2603.8, 26599.62164281, 3905.5, 9705.89033153, 1299.74334734, 12257.9300159, 13530.62679533, 2701.031, 2766.4471, 10463.59007487, 22042.33830136, 26013.2, 6612.0, 19489.65686841, 13003.2, 8359.19808463, 9803.0, 9951.36002939, 12841.48358638], 'ask': [0.38398, 0.38399, 0.38403, 0.38407, 0.38408, 0.38409, 0.3841, 0.38412, 0.38413, 0.38416, 0.38418, 0.38421, 0.38428, 0.3843, 0.38431, 0.38434, 0.38436, 0.3845, 0.38452, 0.38453, 0.38457, 0.3846, 0.38461, 0.38464, 0.38475], 'bid': [0.38383, 0.38382, 0.38381, 0.38377, 0.38376, 0.38374, 0.38373, 0.38368, 0.38363, 0.3836, 0.38358, 0.38354, 0.38353, 0.38352, 0.38351, 0.3835, 0.38349, 0.38343, 0.38342, 0.3834, 0.38339, 0.38335, 0.38333, 0.38332, 0.38326], 'bid_size': [1302.8, 1000.0, 1938.00237253, 1000.0, 3881.54211681, 2606.2, 5813.69585748, 7829.18990743, 11115.72260486, 3910.8, 11627.55424301, 2605.0, 7688.44468354, 7895.28663387, 13683.85338673, 1824.58799852, 600.0, 15639.89119121, 392.4112036, 2753.0625, 1329.4559016, 16469.0, 16325.6, 13939.66498452, 19741.8813344], 'spread': [0.00015, 0.00017, 0.00022, 0.0003, 0.00032, 0.00035, 0.00037, 0.00044, 0.0005, 0.00056, 0.0006, 0.00067, 0.00075, 0.00078, 0.0008, 0.00084, 0.00087, 0.00107, 0.0011, 0.00113, 0.00118, 0.00125, 0.00128, 0.00132, 0.00149], 'closing_price': 0.14233, 'mid_price': 0.383905, 'vwap': 0.383991, 'levels': 25}"
385,bitfinex,2023-04-22T01:48:58.265Z,"{'ask_size': [4281.09798728, 1302.3, 3866.99571349, 5824.2066672, 2659.39971711, 3727.78546189, 2603.8, 26599.62164281, 3905.5, 9705.89033153, 1299.74334734, 12257.9300159, 13530.62679533, 2701.031, 2766.4471, 10463.59007487, 22042.33830136, 26013.2, 6612.0, 19489.65686841, 13003.2, 8359.19808463, 9803.0, 9951.36002939, 12841.48358638], 'ask': [0.38398, 0.38399, 0.38403, 0.38407, 0.38408, 0.38409, 0.3841, 0.38412, 0.38413, 0.38416, 0.38418, 0.38421, 0.38428, 0.3843, 0.38431, 0.38434, 0.38436, 0.3845, 0.38452, 0.38453, 0.38457, 0.3846, 0.38461, 0.38464, 0.38475], 'bid': [0.38383, 0.38382, 0.38381, 0.38377, 0.38376, 0.38374, 0.38373, 0.38368, 0.38363, 0.3836, 0.38358, 0.38354, 0.38353, 0.38352, 0.38351, 0.3835, 0.38349, 0.38343, 0.38342, 0.3834, 0.38339, 0.38335, 0.38333, 0.38332, 0.38326], 'bid_size': [1302.8, 1000.0, 1938.00237253, 1000.0, 3881.54211681, 2606.2, 5813.69585748, 7829.18990743, 11115.72260486, 3910.8, 11627.55424301, 2605.0, 7688.44468354, 7895.28663387, 13683.85338673, 1824.58799852, 600.0, 15639.89119121, 392.4112036, 2753.0625, 1329.4559016, 16469.0, 16325.6, 13939.66498452, 19741.8813344], 'spread': [0.00015, 0.00017, 0.00022, 0.0003, 0.00032, 0.00035, 0.00037, 0.00044, 0.0005, 0.00056, 0.0006, 0.00067, 0.00075, 0.00078, 0.0008, 0.00084, 0.00087, 0.00107, 0.0011, 0.00113, 0.00118, 0.00125, 0.00128, 0.00132, 0.00149], 'closing_price': 0.14233, 'mid_price': 0.383905, 'vwap': 0.383991, 'levels': 25}"
386,bitfinex,2023-04-22T01:48:59.797Z,"{'ask_size': [4281.09798728, 1302.3, 3866.99571349, 5824.2066672, 2659.39971711, 3727.78546189, 2603.8, 26599.62164281, 3905.5, 9705.89033153, 1299.74334734, 12257.9300159, 13530.62679533, 2701.031, 2766.4471, 10463.59007487, 22042.33830136, 26013.2, 6612.0, 19489.65686841, 13003.2, 8359.19808463, 9803.0, 9951.36002939, 12841.48358638], 'ask': [0.38398, 0.38399, 0.38403, 0.38407, 0.38408, 0.38409, 0.3841, 0.38412, 0.38413, 0.38416, 0.38418, 0.38421, 0.38428, 0.3843, 0.38431, 0.38434, 0.38436, 0.3845, 0.38452, 0.38453, 0.38457, 0.3846, 0.38461, 0.38464, 0.38475], 'bid': [0.38383, 0.38382, 0.38381, 0.38377, 0.38376, 0.38374, 0.38373, 0.38368, 0.38363, 0.3836, 0.38358, 0.38354, 0.38353, 0.38352, 0.38351, 0.3835, 0.38349, 0.38343, 0.38342, 0.3834, 0.38339, 0.38335, 0.38333, 0.38332, 0.38326], 'bid_size': [1302.8, 1000.0, 1938.00237253, 1000.0, 3881.54211681, 2606.2, 5813.69585748, 7829.18990743, 11115.72260486, 3910.8, 11627.55424301, 2605.0, 7688.44468354, 7895.28663387, 13683.85338673, 1824.58799852, 600.0, 15639.89119121, 392.4112036, 2753.0625, 1329.4559016, 16469.0, 16325.6, 13939.66498452, 19741.8813344], 'spread': [0.00015, 0.00017, 0.00022, 0.0003, 0.00032, 0.00035, 0.00037, 0.00044, 0.0005, 0.00056, 0.0006, 0.00067, 0.00075, 0.00078, 0.0008, 0.00084, 0.00087, 0.00107, 0.0011, 0.00113, 0.00118, 0.00125, 0.00128, 0.00132, 0.00149], 'closing_price': 0.14233, 'mid_price': 0.383905, 'vwap': 0.383991, 'levels': 25}"
387,bitfinex,2023-04-22T01:49:01.699Z,"{'ask_size': [1955.29723522, 1000.0, 5168.59571349, 5824.2066672, 3110.90455229, 2602.8, 7764.71709052, 2266.98851351, 25429.89033153, 11657.9300159, 3903.0, 13530.62679533, 10760.34398049, 1298.14362205, 18283.26840136, 6502.5, 2720.3422, 19489.65686841, 6612.0, 32669.39482691, 12841.48358638, 37823.79808463, 9803.0, 35929.90271216, 25986.2], 'ask': [0.38414, 0.38416, 0.38419, 0.38422, 0.38424, 0.38425, 0.38427, 0.38428, 0.38432, 0.38435, 0.38437, 0.38442, 0.38443, 0.38444, 0.3845, 0.38451, 0.38456, 0.38467, 0.38472, 0.38476, 0.38479, 0.3848, 0.38481, 0.38485, 0.38487], 'bid': [0.38399, 0.38397, 0.38396, 0.38393, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.38381, 0.38377, 0.38372, 0.38371, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38361, 0.38357, 0.38354, 0.38352, 0.38347, 0.3834, 0.38339], 'bid_size': [1302.2, 1938.00237253, 1000.0, 2604.9, 4881.54211681, 600.0, 5813.69585748, 1596.0, 7829.18990743, 3908.5, 9796.92537432, 7004.4112036, 14089.4484138, 1824.58799852, 3070.42495785, 13683.85338673, 2832.465, 1318.79723054, 6517.8, 15639.89119121, 9803.0, 1283.28663387, 13858.36011774, 19741.8813344, 1329.4559016], 'spread': [0.00015, 0.00019, 0.00023, 0.00029, 0.00032, 0.00034, 0.00039, 0.00042, 0.00049, 0.00054, 0.0006, 0.0007, 0.00072, 0.00076, 0.00083, 0.00086, 0.00092, 0.00104, 0.00111, 0.00119, 0.00125, 0.00128, 0.00134, 0.00145, 0.00148], 'closing_price': 0.14233, 'mid_price': 0.384065, 'vwap': 0.384295, 'levels': 25}"
388,bitfinex,2023-04-22T01:49:03.155Z,"{'ask_size': [1955.29723522, 1000.0, 5168.59571349, 5824.2066672, 3110.90455229, 2602.8, 7764.71709052, 2266.98851351, 25429.89033153, 11657.9300159, 3903.0, 13530.62679533, 10760.34398049, 1298.14362205, 18283.26840136, 6502.5, 2720.3422, 19489.65686841, 6612.0, 32669.39482691, 12841.48358638, 37823.79808463, 9803.0, 35929.90271216, 25986.2], 'ask': [0.38414, 0.38416, 0.38419, 0.38422, 0.38424, 0.38425, 0.38427, 0.38428, 0.38432, 0.38435, 0.38437, 0.38442, 0.38443, 0.38444, 0.3845, 0.38451, 0.38456, 0.38467, 0.38472, 0.38476, 0.38479, 0.3848, 0.38481, 0.38485, 0.38487], 'bid': [0.38399, 0.38397, 0.38396, 0.38393, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.38381, 0.38377, 0.38372, 0.38371, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38361, 0.38357, 0.38354, 0.38352, 0.38347, 0.3834, 0.38339], 'bid_size': [1302.2, 1938.00237253, 1000.0, 2604.9, 4881.54211681, 600.0, 5813.69585748, 1596.0, 7829.18990743, 3908.5, 9796.92537432, 7004.4112036, 14089.4484138, 1824.58799852, 3070.42495785, 13683.85338673, 2832.465, 1318.79723054, 6517.8, 15639.89119121, 9803.0, 1283.28663387, 13858.36011774, 19741.8813344, 1329.4559016], 'spread': [0.00015, 0.00019, 0.00023, 0.00029, 0.00032, 0.00034, 0.00039, 0.00042, 0.00049, 0.00054, 0.0006, 0.0007, 0.00072, 0.00076, 0.00083, 0.00086, 0.00092, 0.00104, 0.00111, 0.00119, 0.00125, 0.00128, 0.00134, 0.00145, 0.00148], 'closing_price': 0.14233, 'mid_price': 0.384065, 'vwap': 0.384295, 'levels': 25}"
389,bitfinex,2023-04-22T01:49:04.656Z,"{'ask_size': [1955.29723522, 1000.0, 5168.59571349, 5824.2066672, 3110.90455229, 2602.8, 7764.71709052, 2266.98851351, 25429.89033153, 11657.9300159, 3903.0, 13530.62679533, 10760.34398049, 1298.14362205, 18283.26840136, 6502.5, 2720.3422, 19489.65686841, 6612.0, 32669.39482691, 12841.48358638, 37823.79808463, 9803.0, 35929.90271216, 25986.2], 'ask': [0.38414, 0.38416, 0.38419, 0.38422, 0.38424, 0.38425, 0.38427, 0.38428, 0.38432, 0.38435, 0.38437, 0.38442, 0.38443, 0.38444, 0.3845, 0.38451, 0.38456, 0.38467, 0.38472, 0.38476, 0.38479, 0.3848, 0.38481, 0.38485, 0.38487], 'bid': [0.38399, 0.38397, 0.38396, 0.38393, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.38381, 0.38377, 0.38372, 0.38371, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38361, 0.38357, 0.38354, 0.38352, 0.38347, 0.3834, 0.38339], 'bid_size': [1302.2, 1938.00237253, 1000.0, 2604.9, 4881.54211681, 600.0, 5813.69585748, 1596.0, 7829.18990743, 3908.5, 9796.92537432, 7004.4112036, 14089.4484138, 1824.58799852, 3070.42495785, 13683.85338673, 2832.465, 1318.79723054, 6517.8, 15639.89119121, 9803.0, 1283.28663387, 13858.36011774, 19741.8813344, 1329.4559016], 'spread': [0.00015, 0.00019, 0.00023, 0.00029, 0.00032, 0.00034, 0.00039, 0.00042, 0.00049, 0.00054, 0.0006, 0.0007, 0.00072, 0.00076, 0.00083, 0.00086, 0.00092, 0.00104, 0.00111, 0.00119, 0.00125, 0.00128, 0.00134, 0.00145, 0.00148], 'closing_price': 0.14233, 'mid_price': 0.384065, 'vwap': 0.384295, 'levels': 25}"
390,bitfinex,2023-04-22T01:49:06.637Z,"{'ask_size': [1000.0, 1955.29723522, 5168.39571349, 4431.96884824, 5824.2066672, 2659.39971711, 26091.01709052, 3563.81506174, 13608.89033153, 600.0, 11657.9300159, 1298.14362205, 13530.62679533, 2746.3301, 16865.65576359, 2720.3422, 15536.93830136, 6612.0, 19489.65686841, 37823.79808463, 9951.36002939, 12841.48358638, 25986.2, 25978.54268277, 9803.0], 'ask': [0.38406, 0.38418, 0.38423, 0.38424, 0.38427, 0.38428, 0.38432, 0.38433, 0.38437, 0.38441, 0.38442, 0.38444, 0.38448, 0.3845, 0.38451, 0.38456, 0.38457, 0.38472, 0.38473, 0.3848, 0.38485, 0.38486, 0.38487, 0.38498, 0.38503], 'bid': [0.38399, 0.38393, 0.38392, 0.38386, 0.38385, 0.38381, 0.3838, 0.38377, 0.38372, 0.38371, 0.38369, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38362, 0.38361, 0.38355, 0.38354, 0.38352, 0.38347, 0.38345, 0.38339, 0.38335], 'bid_size': [1302.2, 2604.9, 1000.0, 1596.0, 1938.00237253, 3908.5, 3881.54211681, 5813.69585748, 14833.60111103, 2461.89417079, 600.0, 1824.58799852, 12867.35033217, 2605.0, 2832.465, 1318.79723054, 11627.55424301, 6517.8, 13683.85338673, 9803.0, 1283.28663387, 15639.89119121, 12805.60674329, 1329.4559016, 19188.35459836], 'spread': [7e-05, 0.00025, 0.00031, 0.00038, 0.00042, 0.00047, 0.00052, 0.00056, 0.00065, 0.0007, 0.00073, 0.00076, 0.00081, 0.00085, 0.00087, 0.00093, 0.00095, 0.00111, 0.00118, 0.00126, 0.00133, 0.00139, 0.00142, 0.00159, 0.00168], 'closing_price': 0.14233, 'mid_price': 0.384025, 'vwap': 0.38427, 'levels': 25}"
391,bitfinex,2023-04-22T01:49:08.122Z,"{'ask_size': [1000.0, 1955.29723522, 5168.39571349, 4431.96884824, 5824.2066672, 2659.39971711, 26091.01709052, 3563.81506174, 13608.89033153, 600.0, 11657.9300159, 1298.14362205, 13530.62679533, 2746.3301, 16865.65576359, 2720.3422, 15536.93830136, 6612.0, 19489.65686841, 37823.79808463, 9951.36002939, 12841.48358638, 25986.2, 25978.54268277, 9803.0], 'ask': [0.38406, 0.38418, 0.38423, 0.38424, 0.38427, 0.38428, 0.38432, 0.38433, 0.38437, 0.38441, 0.38442, 0.38444, 0.38448, 0.3845, 0.38451, 0.38456, 0.38457, 0.38472, 0.38473, 0.3848, 0.38485, 0.38486, 0.38487, 0.38498, 0.38503], 'bid': [0.38399, 0.38393, 0.38392, 0.38386, 0.38385, 0.38381, 0.3838, 0.38377, 0.38372, 0.38371, 0.38369, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38362, 0.38361, 0.38355, 0.38354, 0.38352, 0.38347, 0.38345, 0.38339, 0.38335], 'bid_size': [1302.2, 2604.9, 1000.0, 1596.0, 1938.00237253, 3908.5, 3881.54211681, 5813.69585748, 14833.60111103, 2461.89417079, 600.0, 1824.58799852, 12867.35033217, 2605.0, 2832.465, 1318.79723054, 11627.55424301, 6517.8, 13683.85338673, 9803.0, 1283.28663387, 15639.89119121, 12805.60674329, 1329.4559016, 19188.35459836], 'spread': [7e-05, 0.00025, 0.00031, 0.00038, 0.00042, 0.00047, 0.00052, 0.00056, 0.00065, 0.0007, 0.00073, 0.00076, 0.00081, 0.00085, 0.00087, 0.00093, 0.00095, 0.00111, 0.00118, 0.00126, 0.00133, 0.00139, 0.00142, 0.00159, 0.00168], 'closing_price': 0.14233, 'mid_price': 0.384025, 'vwap': 0.38427, 'levels': 25}"
392,bitfinex,2023-04-22T01:49:09.760Z,"{'ask_size': [1000.0, 1301.5, 3110.90455229, 1326.06035955, 1955.29723522, 2266.98851351, 2994.8112036, 19590.99571349, 3563.81506174, 5824.2066672, 3902.8, 7764.71709052, 1298.14362205, 9705.89033153, 2746.3301, 12257.9300159, 2720.3422, 13530.62679533, 10855.97456513, 6500.2, 15536.93830136, 21354.79808463, 19489.65686841, 9951.36002939, 25986.2], 'ask': [0.38421, 0.38422, 0.38424, 0.38425, 0.38427, 0.38428, 0.38431, 0.38432, 0.38433, 0.38436, 0.38439, 0.38441, 0.38444, 0.38446, 0.3845, 0.38451, 0.38456, 0.38457, 0.38458, 0.38465, 0.38466, 0.3848, 0.38482, 0.38485, 0.38487], 'bid': [0.38405, 0.38401, 0.38399, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.3838, 0.38376, 0.38375, 0.38372, 0.38371, 0.3837, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38358, 0.38354, 0.38352, 0.3835, 0.38335, 0.38328], 'bid_size': [1302.0, 600.0, 2604.5, 1000.0, 3907.5, 3225.32752322, 1596.0, 3881.54211681, 5813.69585748, 6515.2, 7829.18990743, 7004.4112036, 2461.89417079, 9796.92537432, 3122.33156217, 5675.42495785, 11627.55424301, 2832.465, 1318.79723054, 13683.85338673, 9803.0, 13687.77857451, 28679.29119121, 38930.23593276, 6137.36476805], 'spread': [0.00016, 0.00021, 0.00025, 0.00033, 0.00036, 0.0004, 0.00045, 0.00049, 0.00053, 0.0006, 0.00064, 0.00069, 0.00073, 0.00076, 0.00082, 0.00084, 0.00091, 0.00093, 0.00095, 0.00107, 0.00112, 0.00128, 0.00132, 0.0015, 0.00159], 'closing_price': 0.14233, 'mid_price': 0.38413, 'vwap': 0.384109, 'levels': 25}"
393,bitfinex,2023-04-22T01:49:11.275Z,"{'ask_size': [1000.0, 1301.5, 3110.90455229, 1326.06035955, 1955.29723522, 2266.98851351, 2994.8112036, 19590.99571349, 3563.81506174, 5824.2066672, 3902.8, 7764.71709052, 1298.14362205, 9705.89033153, 2746.3301, 12257.9300159, 2720.3422, 13530.62679533, 10855.97456513, 6500.2, 15536.93830136, 21354.79808463, 19489.65686841, 9951.36002939, 25986.2], 'ask': [0.38421, 0.38422, 0.38424, 0.38425, 0.38427, 0.38428, 0.38431, 0.38432, 0.38433, 0.38436, 0.38439, 0.38441, 0.38444, 0.38446, 0.3845, 0.38451, 0.38456, 0.38457, 0.38458, 0.38465, 0.38466, 0.3848, 0.38482, 0.38485, 0.38487], 'bid': [0.38405, 0.38401, 0.38399, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.3838, 0.38376, 0.38375, 0.38372, 0.38371, 0.3837, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38358, 0.38354, 0.38352, 0.3835, 0.38335, 0.38328], 'bid_size': [1302.0, 600.0, 2604.5, 1000.0, 3907.5, 3225.32752322, 1596.0, 3881.54211681, 5813.69585748, 6515.2, 7829.18990743, 7004.4112036, 2461.89417079, 9796.92537432, 3122.33156217, 5675.42495785, 11627.55424301, 2832.465, 1318.79723054, 13683.85338673, 9803.0, 13687.77857451, 28679.29119121, 38930.23593276, 6137.36476805], 'spread': [0.00016, 0.00021, 0.00025, 0.00033, 0.00036, 0.0004, 0.00045, 0.00049, 0.00053, 0.0006, 0.00064, 0.00069, 0.00073, 0.00076, 0.00082, 0.00084, 0.00091, 0.00093, 0.00095, 0.00107, 0.00112, 0.00128, 0.00132, 0.0015, 0.00159], 'closing_price': 0.14233, 'mid_price': 0.38413, 'vwap': 0.384109, 'levels': 25}"
394,bitfinex,2023-04-22T01:49:12.776Z,"{'ask_size': [1000.0, 1301.5, 3110.90455229, 1326.06035955, 1955.29723522, 2266.98851351, 2994.8112036, 19590.99571349, 3563.81506174, 5824.2066672, 3902.8, 7764.71709052, 1298.14362205, 9705.89033153, 2746.3301, 12257.9300159, 2720.3422, 13530.62679533, 10855.97456513, 6500.2, 15536.93830136, 21354.79808463, 19489.65686841, 9951.36002939, 25986.2], 'ask': [0.38421, 0.38422, 0.38424, 0.38425, 0.38427, 0.38428, 0.38431, 0.38432, 0.38433, 0.38436, 0.38439, 0.38441, 0.38444, 0.38446, 0.3845, 0.38451, 0.38456, 0.38457, 0.38458, 0.38465, 0.38466, 0.3848, 0.38482, 0.38485, 0.38487], 'bid': [0.38405, 0.38401, 0.38399, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.3838, 0.38376, 0.38375, 0.38372, 0.38371, 0.3837, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38358, 0.38354, 0.38352, 0.3835, 0.38335, 0.38328], 'bid_size': [1302.0, 600.0, 2604.5, 1000.0, 3907.5, 3225.32752322, 1596.0, 3881.54211681, 5813.69585748, 6515.2, 7829.18990743, 7004.4112036, 2461.89417079, 9796.92537432, 3122.33156217, 5675.42495785, 11627.55424301, 2832.465, 1318.79723054, 13683.85338673, 9803.0, 13687.77857451, 28679.29119121, 38930.23593276, 6137.36476805], 'spread': [0.00016, 0.00021, 0.00025, 0.00033, 0.00036, 0.0004, 0.00045, 0.00049, 0.00053, 0.0006, 0.00064, 0.00069, 0.00073, 0.00076, 0.00082, 0.00084, 0.00091, 0.00093, 0.00095, 0.00107, 0.00112, 0.00128, 0.00132, 0.0015, 0.00159], 'closing_price': 0.14233, 'mid_price': 0.38413, 'vwap': 0.384109, 'levels': 25}"
395,bitfinex,2023-04-22T01:49:14.460Z,"{'ask_size': [1000.0, 1301.5, 3110.90455229, 1326.06035955, 4557.99723522, 2266.98851351, 4259.40691709, 15724.0, 3563.81506174, 5824.2066672, 3902.8, 7764.71709052, 11004.03395358, 11657.9300159, 2746.3301, 600.0, 16250.96899533, 10394.80785624, 15536.93830136, 6500.2, 19489.65686841, 21354.79808463, 9951.36002939, 25986.2, 6612.0], 'ask': [0.38415, 0.38422, 0.38424, 0.38425, 0.38426, 0.38428, 0.38431, 0.38432, 0.38433, 0.38434, 0.38439, 0.3844, 0.38444, 0.38449, 0.3845, 0.38451, 0.38456, 0.38457, 0.38464, 0.38465, 0.38479, 0.3848, 0.38485, 0.38487, 0.38495], 'bid': [0.38401, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.38378, 0.38375, 0.38372, 0.38371, 0.3837, 0.38369, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38361, 0.3836, 0.38354, 0.38353, 0.3835, 0.38348, 0.38345, 0.38335], 'bid_size': [1302.1, 3604.9, 3907.5, 1287.32515069, 1596.0, 1938.00237253, 3881.54211681, 5813.69585748, 7004.4112036, 2461.89417079, 7829.18990743, 600.0, 3122.33156217, 5675.42495785, 9796.92537432, 2832.465, 1318.79723054, 6517.7, 11627.55424301, 9803.0, 13683.85338673, 13039.4, 13984.20916549, 15639.89119121, 19188.35459836], 'spread': [0.00014, 0.0003, 0.00033, 0.00037, 0.0004, 0.00045, 0.00053, 0.00057, 0.00061, 0.00063, 0.00069, 0.00071, 0.00076, 0.00082, 0.00085, 0.00087, 0.00093, 0.00096, 0.00104, 0.00111, 0.00126, 0.0013, 0.00137, 0.00142, 0.0016], 'closing_price': 0.14233, 'mid_price': 0.38408, 'vwap': 0.384155, 'levels': 25}"
396,bitfinex,2023-04-22T01:49:16.008Z,"{'ask_size': [1000.0, 1301.5, 3110.90455229, 1326.06035955, 4557.99723522, 2266.98851351, 4259.40691709, 15724.0, 3563.81506174, 5824.2066672, 3902.8, 7764.71709052, 11004.03395358, 11657.9300159, 2746.3301, 600.0, 16250.96899533, 10394.80785624, 15536.93830136, 6500.2, 19489.65686841, 21354.79808463, 9951.36002939, 25986.2, 6612.0], 'ask': [0.38415, 0.38422, 0.38424, 0.38425, 0.38426, 0.38428, 0.38431, 0.38432, 0.38433, 0.38434, 0.38439, 0.3844, 0.38444, 0.38449, 0.3845, 0.38451, 0.38456, 0.38457, 0.38464, 0.38465, 0.38479, 0.3848, 0.38485, 0.38487, 0.38495], 'bid': [0.38401, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.38378, 0.38375, 0.38372, 0.38371, 0.3837, 0.38369, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38361, 0.3836, 0.38354, 0.38353, 0.3835, 0.38348, 0.38345, 0.38335], 'bid_size': [1302.1, 3604.9, 3907.5, 1287.32515069, 1596.0, 1938.00237253, 3881.54211681, 5813.69585748, 7004.4112036, 2461.89417079, 7829.18990743, 600.0, 3122.33156217, 5675.42495785, 9796.92537432, 2832.465, 1318.79723054, 6517.7, 11627.55424301, 9803.0, 13683.85338673, 13039.4, 13984.20916549, 15639.89119121, 19188.35459836], 'spread': [0.00014, 0.0003, 0.00033, 0.00037, 0.0004, 0.00045, 0.00053, 0.00057, 0.00061, 0.00063, 0.00069, 0.00071, 0.00076, 0.00082, 0.00085, 0.00087, 0.00093, 0.00096, 0.00104, 0.00111, 0.00126, 0.0013, 0.00137, 0.00142, 0.0016], 'closing_price': 0.14233, 'mid_price': 0.38408, 'vwap': 0.384155, 'levels': 25}"
397,bitfinex,2023-04-22T01:49:17.913Z,"{'ask_size': [1000.0, 1301.5, 3110.90455229, 1326.06035955, 4557.99723522, 2266.98851351, 4259.40691709, 15724.0, 3563.81506174, 5824.2066672, 3902.8, 7764.71709052, 11004.03395358, 11657.9300159, 2746.3301, 600.0, 16250.96899533, 10394.80785624, 15536.93830136, 6500.2, 19489.65686841, 21354.79808463, 9951.36002939, 25986.2, 6612.0], 'ask': [0.38415, 0.38422, 0.38424, 0.38425, 0.38426, 0.38428, 0.38431, 0.38432, 0.38433, 0.38434, 0.38439, 0.3844, 0.38444, 0.38449, 0.3845, 0.38451, 0.38456, 0.38457, 0.38464, 0.38465, 0.38479, 0.3848, 0.38485, 0.38487, 0.38495], 'bid': [0.38401, 0.38392, 0.38391, 0.38388, 0.38386, 0.38383, 0.38378, 0.38375, 0.38372, 0.38371, 0.3837, 0.38369, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38361, 0.3836, 0.38354, 0.38353, 0.3835, 0.38348, 0.38345, 0.38335], 'bid_size': [1302.1, 3604.9, 3907.5, 1287.32515069, 1596.0, 1938.00237253, 3881.54211681, 5813.69585748, 7004.4112036, 2461.89417079, 7829.18990743, 600.0, 3122.33156217, 5675.42495785, 9796.92537432, 2832.465, 1318.79723054, 6517.7, 11627.55424301, 9803.0, 13683.85338673, 13039.4, 13984.20916549, 15639.89119121, 19188.35459836], 'spread': [0.00014, 0.0003, 0.00033, 0.00037, 0.0004, 0.00045, 0.00053, 0.00057, 0.00061, 0.00063, 0.00069, 0.00071, 0.00076, 0.00082, 0.00085, 0.00087, 0.00093, 0.00096, 0.00104, 0.00111, 0.00126, 0.0013, 0.00137, 0.00142, 0.0016], 'closing_price': 0.14233, 'mid_price': 0.38408, 'vwap': 0.384155, 'levels': 25}"
398,bitfinex,2023-04-22T01:49:19.562Z,"{'ask_size': [1000.0, 1301.9, 600.0, 2603.1, 1955.29723522, 3110.90455229, 1326.06035955, 6133.984227, 3903.8, 6216.6178708, 15724.0, 3563.81506174, 7764.71709052, 9705.89033153, 1298.14362205, 11657.9300159, 2746.3301, 6502.7, 23896.36669258, 2720.3422, 15536.93830136, 19489.65686841, 21354.79808463, 9951.36002939, 25986.2], 'ask': [0.38405, 0.3841, 0.38419, 0.38421, 0.38423, 0.38424, 0.38425, 0.38428, 0.38429, 0.38431, 0.38432, 0.38433, 0.38436, 0.38441, 0.38444, 0.38446, 0.3845, 0.38451, 0.38453, 0.38456, 0.38461, 0.38478, 0.3848, 0.38485, 0.38487], 'bid': [0.38395, 0.38392, 0.38388, 0.38386, 0.3838, 0.38379, 0.38374, 0.38372, 0.38371, 0.3837, 0.38369, 0.38368, 0.38367, 0.38365, 0.38364, 0.38363, 0.38361, 0.3836, 0.38355, 0.38354, 0.3835, 0.38349, 0.38343, 0.3834, 0.38335], 'bid_size': [1596.0, 1000.0, 1287.32515069, 2605.4, 3908.7, 1938.00237253, 3881.54211681, 7004.4112036, 2461.89417079, 5813.69585748, 600.0, 3122.33156217, 5675.42495785, 7829.18990743, 2832.465, 1318.79723054, 6517.7, 9796.92537432, 11627.55424301, 9803.0, 13039.4, 13683.85338673, 13612.80046879, 15639.89119121, 19188.35459836], 'spread': [0.0001, 0.00018, 0.00031, 0.00035, 0.00043, 0.00045, 0.00051, 0.00056, 0.00058, 0.00061, 0.00063, 0.00065, 0.00069, 0.00076, 0.0008, 0.00083, 0.00089, 0.00091, 0.00098, 0.00102, 0.00111, 0.00129, 0.00137, 0.00145, 0.00152], 'closing_price': 0.14233, 'mid_price': 0.384, 'vwap': 0.384118, 'levels': 25}"
