,exchange,datetime,orderbook
45,bitfinex,2023-04-24T22:32:40.723Z,"{'ask_size': [0.02, 0.05, 0.127456, 0.1208, 0.127446, 0.22744, 0.272231, 0.3945, 1.30914055, 2.02162927, 1.09552453, 0.29877197, 0.11994189, 0.509589, 0.41758398, 0.11505063, 0.001, 0.34497635, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53459092, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27457.0, 27456.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27445.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0], 'bid_size': [0.12666596, 0.127476, 0.0708, 0.127486, 0.1, 0.10870831, 0.25911166, 0.15186723, 0.48450826, 0.6390736, 0.870485, 0.3871, 1.040111, 0.30268886, 0.1126, 0.37989027, 0.02, 1.275503, 0.6423874, 0.11989292, 1.48124598, 0.55426208, 0.05416352, 0.59547795, 2.74702281], 'spread': [1.0, 4.0, 6.0, 8.0, 10.0, 13.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27460.075057, 'levels': 25}"
46,bitfinex,2023-04-24T22:32:42.244Z,"{'ask_size': [0.02, 0.05, 0.127456, 0.1208, 0.127446, 0.22744, 0.272231, 0.3945, 1.30914055, 2.02162927, 1.09552453, 0.29877197, 0.11994189, 0.509589, 0.41758398, 0.11505063, 0.001, 0.34497635, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53459092, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27457.0, 27456.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27445.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0], 'bid_size': [0.12666596, 0.127476, 0.0708, 0.127486, 0.1, 0.10870831, 0.25911166, 0.15186723, 0.48450826, 0.6390736, 0.870485, 0.3871, 1.040111, 0.30268886, 0.1126, 0.37989027, 0.02, 1.275503, 0.6423874, 0.11989292, 1.48124598, 0.55426208, 0.05416352, 0.59547795, 2.74702281], 'spread': [1.0, 4.0, 6.0, 8.0, 10.0, 13.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27460.075057, 'levels': 25}"
47,bitfinex,2023-04-24T22:32:43.781Z,"{'ask_size': [0.02, 0.05, 0.127456, 0.1208, 0.127446, 0.22744, 0.272231, 0.3945, 1.30914055, 2.02162927, 1.09552453, 0.29877197, 0.11994189, 0.509589, 0.41758398, 0.11505063, 0.001, 0.34497635, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53459092, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27457.0, 27456.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27445.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0], 'bid_size': [0.12666596, 0.127476, 0.0708, 0.127486, 0.1, 0.10870831, 0.25911166, 0.15186723, 0.48450826, 0.6390736, 0.870485, 0.3871, 1.040111, 0.30268886, 0.1126, 0.37989027, 0.02, 1.275503, 0.6423874, 0.11989292, 1.48124598, 0.55426208, 0.05416352, 0.59547795, 2.74702281], 'spread': [1.0, 4.0, 6.0, 8.0, 10.0, 13.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27460.075057, 'levels': 25}"
48,bitfinex,2023-04-24T22:32:45.439Z,"{'ask_size': [0.02, 0.1206, 0.127456, 0.05, 0.127446, 0.22744, 0.272231, 0.56927929, 1.13436126, 2.02393219, 1.35701929, 0.03727721, 0.11994189, 0.83486278, 0.1123102, 0.09505063, 0.34497635, 0.001, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53568256, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27458.0, 27457.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0, 27432.0, 27431.0], 'bid_size': [0.12666596, 0.127473, 0.127476, 0.1708, 0.11104834, 0.25911166, 0.32551869, 0.3108568, 0.87641894, 0.63313966, 0.3871, 1.34279986, 0.1126, 0.37989027, 0.02, 1.275503, 0.6423874, 0.11989292, 1.57629554, 0.45921706, 0.05416352, 0.59547795, 2.74702281, 0.4636, 1.8075592], 'spread': [1.0, 3.0, 5.0, 9.0, 11.0, 14.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 51.0, 53.0, 55.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27457.82472, 'levels': 25}"
49,bitfinex,2023-04-24T22:32:47.135Z,"{'ask_size': [0.02, 0.1206, 0.127456, 0.05, 0.127446, 0.22744, 0.272231, 0.56927929, 1.13436126, 2.02393219, 1.35701929, 0.03727721, 0.11994189, 0.83486278, 0.1123102, 0.09505063, 0.34497635, 0.001, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53568256, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27458.0, 27457.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0, 27432.0, 27431.0], 'bid_size': [0.12666596, 0.127473, 0.127476, 0.1708, 0.11104834, 0.25911166, 0.32551869, 0.3108568, 0.87641894, 0.63313966, 0.3871, 1.34279986, 0.1126, 0.37989027, 0.02, 1.275503, 0.6423874, 0.11989292, 1.57629554, 0.45921706, 0.05416352, 0.59547795, 2.74702281, 0.4636, 1.8075592], 'spread': [1.0, 3.0, 5.0, 9.0, 11.0, 14.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 51.0, 53.0, 55.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27457.82472, 'levels': 25}"
50,bitfinex,2023-04-24T22:32:48.841Z,"{'ask_size': [0.01, 0.1206, 0.127456, 0.05, 0.127446, 0.22744, 0.272231, 0.56927929, 0.21436126, 2.02393219, 1.35701929, 0.03727721, 0.11994189, 0.83486278, 0.1123102, 0.09505063, 0.34497635, 0.761, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53568256, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27458.0, 27457.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27433.0, 27432.0, 27431.0, 27430.0], 'bid_size': [0.12426008, 0.127473, 0.127476, 0.1708, 0.240981, 0.28104623, 0.17365146, 0.56483004, 0.91846129, 0.37403299, 0.3871, 1.34279986, 0.45596515, 0.03652512, 0.02, 1.7058904, 0.212, 0.11989292, 1.57629554, 0.45921706, 0.64964147, 1.94702281, 0.4636, 2.57703617, 0.761], 'spread': [1.0, 3.0, 5.0, 9.0, 11.0, 14.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 50.0, 52.0, 54.0, 56.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27457.313212, 'levels': 25}"
51,bitfinex,2023-04-24T22:32:50.324Z,"{'ask_size': [0.01, 0.1206, 0.127456, 0.05, 0.127446, 0.22744, 0.272231, 0.56927929, 0.21436126, 2.02393219, 1.35701929, 0.03727721, 0.11994189, 0.83486278, 0.1123102, 0.09505063, 0.34497635, 0.761, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53568256, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27458.0, 27457.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27433.0, 27432.0, 27431.0, 27430.0], 'bid_size': [0.12426008, 0.127473, 0.127476, 0.1708, 0.240981, 0.28104623, 0.17365146, 0.56483004, 0.91846129, 0.37403299, 0.3871, 1.34279986, 0.45596515, 0.03652512, 0.02, 1.7058904, 0.212, 0.11989292, 1.57629554, 0.45921706, 0.64964147, 1.94702281, 0.4636, 2.57703617, 0.761], 'spread': [1.0, 3.0, 5.0, 9.0, 11.0, 14.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 50.0, 52.0, 54.0, 56.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27457.313212, 'levels': 25}"
52,bitfinex,2023-04-24T22:32:51.857Z,"{'ask_size': [0.01, 0.1206, 0.127456, 0.05, 0.127446, 0.22744, 0.272231, 0.56927929, 0.21436126, 2.02393219, 1.35701929, 0.03727721, 0.11994189, 0.83486278, 0.1123102, 0.09505063, 0.34497635, 0.761, 0.303, 0.42921115, 1.9475278, 0.861, 0.51432741, 2.53568256, 0.001], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0], 'bid': [27459.0, 27458.0, 27457.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27433.0, 27432.0, 27431.0, 27430.0], 'bid_size': [0.12426008, 0.127473, 0.127476, 0.1708, 0.240981, 0.28104623, 0.17365146, 0.56483004, 0.91846129, 0.37403299, 0.3871, 1.34279986, 0.45596515, 0.03652512, 0.02, 1.7058904, 0.212, 0.11989292, 1.57629554, 0.45921706, 0.64964147, 1.94702281, 0.4636, 2.57703617, 0.761], 'spread': [1.0, 3.0, 5.0, 9.0, 11.0, 14.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 50.0, 52.0, 54.0, 56.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27457.313212, 'levels': 25}"
53,bitfinex,2023-04-24T22:32:53.512Z,"{'ask_size': [0.0808, 0.177452, 0.198246, 0.26379173, 0.44701029, 0.59062107, 0.23615249, 2.30721818, 0.997521, 0.03727721, 0.42521567, 0.529589, 0.1123102, 0.43902698, 0.001, 0.761, 0.87251115, 0.001, 1.9475278, 1.37432741, 0.001, 2.53568256, 0.60318744, 0.001, 0.64550625], 'ask': [27460.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0, 27487.0, 27488.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27445.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27434.0, 27433.0], 'bid_size': [0.12185386, 0.127473, 0.127476, 0.10870831, 0.22993266, 0.22500726, 0.49818835, 0.21706432, 0.64885984, 0.42200928, 0.37403299, 0.68978886, 1.040111, 0.34336515, 0.1126, 0.03652512, 0.4503874, 1.275503, 0.72544598, 0.11989292, 1.06284956, 1.05469501, 0.05416352, 0.68692589, 1.26009692], 'spread': [1.0, 5.0, 7.0, 11.0, 14.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 53.0, 55.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27462.596021, 'levels': 25}"
54,bitfinex,2023-04-24T22:32:54.989Z,"{'ask_size': [0.0808, 0.177452, 0.198246, 0.26379173, 0.44701029, 0.59062107, 0.23615249, 2.30721818, 0.997521, 0.03727721, 0.42521567, 0.529589, 0.1123102, 0.43902698, 0.001, 0.761, 0.87251115, 0.001, 1.9475278, 1.37432741, 0.001, 2.53568256, 0.60318744, 0.001, 0.64550625], 'ask': [27460.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0, 27487.0, 27488.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27445.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27434.0, 27433.0], 'bid_size': [0.12185386, 0.127473, 0.127476, 0.10870831, 0.22993266, 0.22500726, 0.49818835, 0.21706432, 0.64885984, 0.42200928, 0.37403299, 0.68978886, 1.040111, 0.34336515, 0.1126, 0.03652512, 0.4503874, 1.275503, 0.72544598, 0.11989292, 1.06284956, 1.05469501, 0.05416352, 0.68692589, 1.26009692], 'spread': [1.0, 5.0, 7.0, 11.0, 14.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 53.0, 55.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27462.596021, 'levels': 25}"
55,bitfinex,2023-04-24T22:32:56.505Z,"{'ask_size': [0.0808, 0.177452, 0.198246, 0.26379173, 0.44701029, 0.59062107, 0.23615249, 2.30721818, 0.997521, 0.03727721, 0.42521567, 0.529589, 0.1123102, 0.43902698, 0.001, 0.761, 0.87251115, 0.001, 1.9475278, 1.37432741, 0.001, 2.53568256, 0.60318744, 0.001, 0.64550625], 'ask': [27460.0, 27463.0, 27464.0, 27466.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0, 27486.0, 27487.0, 27488.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27445.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27434.0, 27433.0], 'bid_size': [0.12185386, 0.127473, 0.127476, 0.10870831, 0.22993266, 0.22500726, 0.49818835, 0.21706432, 0.64885984, 0.42200928, 0.37403299, 0.68978886, 1.040111, 0.34336515, 0.1126, 0.03652512, 0.4503874, 1.275503, 0.72544598, 0.11989292, 1.06284956, 1.05469501, 0.05416352, 0.68692589, 1.26009692], 'spread': [1.0, 5.0, 7.0, 11.0, 14.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 53.0, 55.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27462.596021, 'levels': 25}"
56,bitfinex,2023-04-24T22:32:58.362Z,"{'ask_size': [0.0808, 0.05, 0.127456, 0.05, 0.198246, 0.26379173, 0.17477929, 0.46835207, 0.6124123, 0.51943848, 1.80601989, 0.997521, 0.34255099, 0.11994189, 0.529589, 0.45628655, 0.09505063, 0.001, 1.18921115, 0.4443, 1.9475278, 0.51432741, 0.861, 0.001, 3.13787], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27467.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0, 27432.0], 'bid_size': [0.12185386, 0.127473, 0.127476, 0.23864097, 0.25186723, 0.24679149, 0.54160121, 0.49645201, 0.15240783, 0.42200928, 0.67672185, 0.3871, 1.38347615, 0.1126, 0.46691252, 0.02, 1.275503, 0.72544598, 0.11989292, 1.65832751, 0.45921706, 0.05416352, 0.68692589, 2.02957389, 0.4636], 'spread': [1.0, 3.0, 5.0, 8.0, 10.0, 13.0, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 51.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27460.636965, 'levels': 25}"
57,bitfinex,2023-04-24T22:32:59.894Z,"{'ask_size': [0.0808, 0.05, 0.127456, 0.05, 0.198246, 0.26379173, 0.17477929, 0.46835207, 0.6124123, 0.51943848, 1.80601989, 0.997521, 0.34255099, 0.11994189, 0.529589, 0.45628655, 0.09505063, 0.001, 1.18921115, 0.4443, 1.9475278, 0.51432741, 0.861, 0.001, 3.13787], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27467.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0, 27432.0], 'bid_size': [0.12185386, 0.127473, 0.127476, 0.23864097, 0.25186723, 0.24679149, 0.54160121, 0.49645201, 0.15240783, 0.42200928, 0.67672185, 0.3871, 1.38347615, 0.1126, 0.46691252, 0.02, 1.275503, 0.72544598, 0.11989292, 1.65832751, 0.45921706, 0.05416352, 0.68692589, 2.02957389, 0.4636], 'spread': [1.0, 3.0, 5.0, 8.0, 10.0, 13.0, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 51.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27460.636965, 'levels': 25}"
58,bitfinex,2023-04-24T22:33:01.374Z,"{'ask_size': [0.0808, 0.05, 0.127456, 0.05, 0.198246, 0.26379173, 0.17477929, 0.46835207, 0.6124123, 0.51943848, 1.80601989, 0.997521, 0.34255099, 0.11994189, 0.529589, 0.45628655, 0.09505063, 0.001, 1.18921115, 0.4443, 1.9475278, 0.51432741, 0.861, 0.001, 3.13787], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27467.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0, 27432.0], 'bid_size': [0.12185386, 0.127473, 0.127476, 0.23864097, 0.25186723, 0.24679149, 0.54160121, 0.49645201, 0.15240783, 0.42200928, 0.67672185, 0.3871, 1.38347615, 0.1126, 0.46691252, 0.02, 1.275503, 0.72544598, 0.11989292, 1.65832751, 0.45921706, 0.05416352, 0.68692589, 2.02957389, 0.4636], 'spread': [1.0, 3.0, 5.0, 8.0, 10.0, 13.0, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 51.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27460.636965, 'levels': 25}"
59,bitfinex,2023-04-24T22:33:03.023Z,"{'ask_size': [1.04330298, 0.1208, 0.127456, 0.05, 0.127446, 0.26379173, 0.17477929, 0.46835207, 0.6124123, 0.51943848, 1.80601989, 0.855821, 0.34255099, 0.11994189, 0.529589, 0.45628655, 0.09505063, 0.001, 1.18921115, 0.3024, 1.9475278, 0.51432741, 0.861, 0.001, 3.13787], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27467.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0, 27432.0], 'bid_size': [0.11944758, 0.127473, 0.127476, 0.23864097, 0.32266723, 0.37134938, 0.34624332, 0.49645201, 0.15240783, 0.42200928, 0.67672185, 0.3871, 1.38347615, 0.1126, 0.46691252, 1.34896901, 1.78894898, 0.212, 0.11989292, 1.65832751, 0.45921706, 0.05416352, 0.68692589, 2.02957389, 0.4636], 'spread': [1.0, 3.0, 5.0, 8.0, 10.0, 13.0, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 51.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27459.672426, 'levels': 25}"
60,bitfinex,2023-04-24T22:33:04.707Z,"{'ask_size': [1.04330298, 0.1208, 0.127456, 0.05, 0.127446, 0.26379173, 0.17477929, 0.46835207, 0.6124123, 0.51943848, 1.80601989, 0.855821, 0.34255099, 0.11994189, 0.529589, 0.45628655, 0.09505063, 0.001, 1.18921115, 0.3024, 1.9475278, 0.51432741, 0.861, 0.001, 3.13787], 'ask': [27460.0, 27461.0, 27462.0, 27463.0, 27464.0, 27466.0, 27467.0, 27468.0, 27469.0, 27470.0, 27471.0, 27472.0, 27473.0, 27474.0, 27475.0, 27476.0, 27477.0, 27478.0, 27479.0, 27480.0, 27481.0, 27482.0, 27483.0, 27484.0, 27485.0], 'bid': [27459.0, 27458.0, 27457.0, 27455.0, 27454.0, 27453.0, 27452.0, 27451.0, 27450.0, 27449.0, 27448.0, 27447.0, 27446.0, 27444.0, 27443.0, 27442.0, 27441.0, 27440.0, 27439.0, 27438.0, 27437.0, 27436.0, 27435.0, 27433.0, 27432.0], 'bid_size': [0.11944758, 0.127473, 0.127476, 0.23864097, 0.32266723, 0.37134938, 0.34624332, 0.49645201, 0.15240783, 0.42200928, 0.67672185, 0.3871, 1.38347615, 0.1126, 0.46691252, 1.34896901, 1.78894898, 0.212, 0.11989292, 1.65832751, 0.45921706, 0.05416352, 0.68692589, 2.02957389, 0.4636], 'spread': [1.0, 3.0, 5.0, 8.0, 10.0, 13.0, 15.0, 17.0, 19.0, 21.0, 23.0, 25.0, 27.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 51.0, 53.0], 'closing_price': 3870.1, 'mid_price': 27459.5, 'vwap': 27459.672426, 'levels': 25}"
