,exchange,datetime,orderbook
337,bitfinex,2023-04-24T23:48:37.200Z,"{'ask_size': [5.29967, 3.79954, 1.89964, 1.5, 2.78342, 1.8304, 2.6596, 3.79826, 16.14548803, 8.8611708, 2.1082, 23.82613167, 4.26158698, 20.89418298, 1.9877071, 0.44259628, 9.68271212, 1.5, 2.11606777, 2.71076559, 1.08413, 3.11030903, 43.8, 6.60347406, 6.35348329], 'ask': [1842.2, 1842.3, 1842.4, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.2, 1844.3, 1844.4, 1844.6, 1844.8, 1844.9, 1845.0, 1845.1, 1845.3], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.8, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.1, 1840.0, 1839.9, 1839.8, 1839.7, 1839.6, 1839.4, 1839.1, 1838.5, 1838.4], 'bid_size': [0.56539606, 6.15134089, 2.8612, 14.96326175, 3.05912, 0.43985022, 10.65819493, 6.3611768, 9.0208632, 1.70511877, 7.73741876, 19.01391, 6.19979344, 1.52957838, 8.5, 2.27319286, 1.08692, 2.71315913, 2.55756572, 2.60081058, 0.5431, 2.83626883, 3.1533335, 8.67238145, 13.2], 'spread': [0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.7, 2.0, 2.3, 2.5, 2.8, 3.2, 3.4, 3.6, 3.9, 4.2, 4.4, 4.6, 4.9, 5.2, 5.5, 5.9, 6.6, 6.9], 'closing_price': 133.5, 'mid_price': 1842.1, 'vwap': 1842.419682, 'levels': 25}"
338,bitfinex,2023-04-24T23:48:39.120Z,"{'ask_size': [5.29987, 5.29968, 1.89964, 1.5, 2.78342, 16.95556449, 1.1596, 4.08938117, 1.44548803, 8.82689179, 2.1082, 23.82613167, 3.60609598, 20.89418298, 0.28326366, 2.14703972, 1.08452, 11.18271212, 2.11606777, 2.28076559, 0.5431, 49.86720903, 6.60347406, 2.85348329, 7.817078], 'ask': [1842.1, 1842.2, 1842.4, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.2, 1844.3, 1844.4, 1844.7, 1844.9, 1845.0, 1845.1, 1845.4, 1845.6], 'bid': [1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.0, 1839.8, 1839.7, 1839.6, 1839.3, 1839.1, 1838.9, 1838.5, 1838.4, 1837.8, 1836.5], 'bid_size': [5.86560606, 0.875, 14.78525472, 4.17728882, 2.44795022, 10.65819493, 4.94631, 10.43573, 7.45407243, 1.9884651, 19.01391, 4.20634055, 1.52957838, 10.49345289, 3.36011286, 2.72013943, 0.81562036, 3.10066572, 4.61930699, 0.04497731, 3.10835619, 8.67238145, 13.2, 3.40357597, 14.7], 'spread': [0.2, 0.4, 0.7, 0.9, 1.1, 1.3, 1.6, 1.9, 2.1, 2.4, 2.6, 2.9, 3.3, 3.5, 3.9, 4.2, 4.5, 4.7, 5.1, 5.6, 6.0, 6.5, 6.7, 7.6, 9.1], 'closing_price': 133.5, 'mid_price': 1842.0, 'vwap': 1842.161867, 'levels': 25}"
339,bitfinex,2023-04-24T23:48:40.629Z,"{'ask_size': [5.29987, 5.29968, 1.89964, 1.5, 2.78342, 16.95556449, 1.1596, 4.08938117, 1.44548803, 8.82689179, 2.1082, 23.82613167, 3.60609598, 20.89418298, 0.28326366, 2.14703972, 1.08452, 11.18271212, 2.11606777, 2.28076559, 0.5431, 49.86720903, 6.60347406, 2.85348329, 7.817078], 'ask': [1842.1, 1842.2, 1842.4, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.2, 1844.3, 1844.4, 1844.7, 1844.9, 1845.0, 1845.1, 1845.4, 1845.6], 'bid': [1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.0, 1839.8, 1839.7, 1839.6, 1839.3, 1839.1, 1838.9, 1838.5, 1838.4, 1837.8, 1836.5], 'bid_size': [5.86560606, 0.875, 14.78525472, 4.17728882, 2.44795022, 10.65819493, 4.94631, 10.43573, 7.45407243, 1.9884651, 19.01391, 4.20634055, 1.52957838, 10.49345289, 3.36011286, 2.72013943, 0.81562036, 3.10066572, 4.61930699, 0.04497731, 3.10835619, 8.67238145, 13.2, 3.40357597, 14.7], 'spread': [0.2, 0.4, 0.7, 0.9, 1.1, 1.3, 1.6, 1.9, 2.1, 2.4, 2.6, 2.9, 3.3, 3.5, 3.9, 4.2, 4.5, 4.7, 5.1, 5.6, 6.0, 6.5, 6.7, 7.6, 9.1], 'closing_price': 133.5, 'mid_price': 1842.0, 'vwap': 1842.161867, 'levels': 25}"
340,bitfinex,2023-04-24T23:48:42.111Z,"{'ask_size': [5.29987, 5.29968, 1.89964, 1.5, 2.78342, 16.95556449, 1.1596, 4.08938117, 1.44548803, 8.82689179, 2.1082, 23.82613167, 3.60609598, 20.89418298, 0.28326366, 2.14703972, 1.08452, 11.18271212, 2.11606777, 2.28076559, 0.5431, 49.86720903, 6.60347406, 2.85348329, 7.817078], 'ask': [1842.1, 1842.2, 1842.4, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.2, 1844.3, 1844.4, 1844.7, 1844.9, 1845.0, 1845.1, 1845.4, 1845.6], 'bid': [1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.0, 1839.8, 1839.7, 1839.6, 1839.3, 1839.1, 1838.9, 1838.5, 1838.4, 1837.8, 1836.5], 'bid_size': [5.86560606, 0.875, 14.78525472, 4.17728882, 2.44795022, 10.65819493, 4.94631, 10.43573, 7.45407243, 1.9884651, 19.01391, 4.20634055, 1.52957838, 10.49345289, 3.36011286, 2.72013943, 0.81562036, 3.10066572, 4.61930699, 0.04497731, 3.10835619, 8.67238145, 13.2, 3.40357597, 14.7], 'spread': [0.2, 0.4, 0.7, 0.9, 1.1, 1.3, 1.6, 1.9, 2.1, 2.4, 2.6, 2.9, 3.3, 3.5, 3.9, 4.2, 4.5, 4.7, 5.1, 5.6, 6.0, 6.5, 6.7, 7.6, 9.1], 'closing_price': 133.5, 'mid_price': 1842.0, 'vwap': 1842.161867, 'levels': 25}"
341,bitfinex,2023-04-24T23:48:43.908Z,"{'ask_size': [3.79987, 3.79968, 1.89964, 1.5, 2.78342, 16.95556449, 1.1596, 4.08938117, 1.58113491, 8.82689179, 2.1082, 23.82613167, 3.60609598, 20.89418298, 0.28326366, 2.14703972, 1.08452, 1.5, 4.11106886, 7.68771103, 2.28076559, 0.5431, 47.3, 9.17068309, 2.85348329], 'ask': [1842.1, 1842.2, 1842.4, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.2, 1844.3, 1844.4, 1844.6, 1844.7, 1844.9, 1845.0, 1845.1, 1845.5], 'bid': [1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.0, 1839.9, 1839.8, 1839.7, 1839.6, 1839.2, 1839.1, 1839.0, 1838.9, 1838.8, 1838.4, 1837.8], 'bid_size': [5.86560606, 0.875, 14.78525472, 3.896251, 3.58011904, 10.65819493, 4.94631, 10.43573, 0.28334633, 20.71902877, 4.20634055, 1.52957838, 10.49345289, 1.08692, 2.27319286, 2.72013943, 0.81562036, 3.10066572, 2.83626883, 0.04497731, 1.78163001, 8.67238145, 3.10835619, 13.2, 3.40357597], 'spread': [0.2, 0.4, 0.7, 0.9, 1.1, 1.3, 1.6, 1.9, 2.3, 2.5, 2.7, 3.0, 3.4, 3.8, 4.0, 4.2, 4.5, 4.7, 5.2, 5.5, 5.7, 6.0, 6.2, 6.7, 7.7], 'closing_price': 133.5, 'mid_price': 1842.0, 'vwap': 1842.387869, 'levels': 25}"
342,bitfinex,2023-04-24T23:48:45.419Z,"{'ask_size': [3.79987, 3.79968, 1.89964, 1.5, 2.78342, 16.95556449, 1.1596, 4.08938117, 1.58113491, 8.82689179, 2.1082, 23.82613167, 3.60609598, 20.89418298, 0.28326366, 2.14703972, 1.08452, 1.5, 4.11106886, 7.68771103, 2.28076559, 0.5431, 47.3, 9.17068309, 2.85348329], 'ask': [1842.1, 1842.2, 1842.4, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.2, 1844.3, 1844.4, 1844.6, 1844.7, 1844.9, 1845.0, 1845.1, 1845.5], 'bid': [1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.0, 1839.9, 1839.8, 1839.7, 1839.6, 1839.2, 1839.1, 1839.0, 1838.9, 1838.8, 1838.4, 1837.8], 'bid_size': [5.86560606, 0.875, 14.78525472, 3.896251, 3.58011904, 10.65819493, 4.94631, 10.43573, 0.28334633, 20.71902877, 4.20634055, 1.52957838, 10.49345289, 1.08692, 2.27319286, 2.72013943, 0.81562036, 3.10066572, 2.83626883, 0.04497731, 1.78163001, 8.67238145, 3.10835619, 13.2, 3.40357597], 'spread': [0.2, 0.4, 0.7, 0.9, 1.1, 1.3, 1.6, 1.9, 2.3, 2.5, 2.7, 3.0, 3.4, 3.8, 4.0, 4.2, 4.5, 4.7, 5.2, 5.5, 5.7, 6.0, 6.2, 6.7, 7.7], 'closing_price': 133.5, 'mid_price': 1842.0, 'vwap': 1842.387869, 'levels': 25}"
343,bitfinex,2023-04-24T23:48:47.139Z,"{'ask_size': [3.79987, 3.79968, 1.89964, 1.5, 2.78342, 16.95556449, 1.1596, 4.08938117, 1.58113491, 8.82689179, 2.1082, 23.82613167, 3.60609598, 20.89418298, 0.28326366, 2.14703972, 1.08452, 1.5, 4.11106886, 7.68771103, 2.28076559, 0.5431, 47.3, 9.17068309, 2.85348329], 'ask': [1842.1, 1842.2, 1842.4, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.2, 1844.3, 1844.4, 1844.6, 1844.7, 1844.9, 1845.0, 1845.1, 1845.5], 'bid': [1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.0, 1839.9, 1839.8, 1839.7, 1839.6, 1839.2, 1839.1, 1839.0, 1838.9, 1838.8, 1838.4, 1837.8], 'bid_size': [5.86560606, 0.875, 14.78525472, 3.896251, 3.58011904, 10.65819493, 4.94631, 10.43573, 0.28334633, 20.71902877, 4.20634055, 1.52957838, 10.49345289, 1.08692, 2.27319286, 2.72013943, 0.81562036, 3.10066572, 2.83626883, 0.04497731, 1.78163001, 8.67238145, 3.10835619, 13.2, 3.40357597], 'spread': [0.2, 0.4, 0.7, 0.9, 1.1, 1.3, 1.6, 1.9, 2.3, 2.5, 2.7, 3.0, 3.4, 3.8, 4.0, 4.2, 4.5, 4.7, 5.2, 5.5, 5.7, 6.0, 6.2, 6.7, 7.7], 'closing_price': 133.5, 'mid_price': 1842.0, 'vwap': 1842.387869, 'levels': 25}"
344,bitfinex,2023-04-24T23:48:49.174Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 2.376, 1.89942, 16.95556449, 1.18970914, 4.08938117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 47.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 2.28076559, 0.5431, 47.3, 9.17068309], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.8, 1844.9, 1845.0, 1845.1], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.1, 1839.0, 1838.9, 1838.8], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 4.94631, 9.02090825, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 2.88124614, 1.78078172, 8.67238145, 3.10835619], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.7, 2.0, 2.2, 2.5, 2.7, 2.9, 3.3, 3.5, 3.7, 4.0, 4.3, 4.5, 4.7, 4.9, 5.7, 5.9, 6.1, 6.3], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.501907, 'levels': 25}"
345,bitfinex,2023-04-24T23:48:50.722Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 2.376, 1.89942, 16.95556449, 1.18970914, 4.08938117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 47.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 2.28076559, 0.5431, 47.3, 9.17068309], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.8, 1844.9, 1845.0, 1845.1], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.1, 1839.0, 1838.9, 1838.8], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 4.94631, 9.02090825, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 2.88124614, 1.78078172, 8.67238145, 3.10835619], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.7, 2.0, 2.2, 2.5, 2.7, 2.9, 3.3, 3.5, 3.7, 4.0, 4.3, 4.5, 4.7, 4.9, 5.7, 5.9, 6.1, 6.3], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.501907, 'levels': 25}"
346,bitfinex,2023-04-24T23:48:52.229Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 2.376, 1.89942, 16.95556449, 1.18970914, 4.08938117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 47.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 2.28076559, 0.5431, 47.3, 9.17068309], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.8, 1844.9, 1845.0, 1845.1], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.1, 1839.0, 1838.9, 1838.8], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 4.94631, 9.02090825, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 2.88124614, 1.78078172, 8.67238145, 3.10835619], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.7, 2.0, 2.2, 2.5, 2.7, 2.9, 3.3, 3.5, 3.7, 4.0, 4.3, 4.5, 4.7, 4.9, 5.7, 5.9, 6.1, 6.3], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.501907, 'levels': 25}"
347,bitfinex,2023-04-24T23:48:53.917Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 1.5, 2.78342, 16.95556449, 1.18970914, 4.08938117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 47.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 2.28076559, 0.5431, 47.3, 7.41909442], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.8, 1844.9, 1845.0, 1845.1], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.3, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.2, 1839.1, 1838.8], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 1.085844, 4.94631, 9.02090825, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 1.78078172, 11.55362759, 3.10835619], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.1, 2.3, 2.6, 2.8, 3.2, 3.4, 3.6, 3.8, 4.1, 4.4, 4.6, 4.8, 5.3, 5.7, 5.9, 6.3], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.48919, 'levels': 25}"
348,bitfinex,2023-04-24T23:48:55.420Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 1.5, 2.78342, 16.95556449, 1.18970914, 4.08938117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 47.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 2.28076559, 0.5431, 47.3, 7.41909442], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.8, 1844.9, 1845.0, 1845.1], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.3, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.2, 1839.1, 1838.8], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 1.085844, 4.94631, 9.02090825, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 1.78078172, 11.55362759, 3.10835619], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.1, 2.3, 2.6, 2.8, 3.2, 3.4, 3.6, 3.8, 4.1, 4.4, 4.6, 4.8, 5.3, 5.7, 5.9, 6.3], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.48919, 'levels': 25}"
349,bitfinex,2023-04-24T23:48:57.024Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 1.5, 2.78342, 16.95556449, 1.18970914, 4.08938117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 47.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 2.28076559, 0.5431, 47.3, 7.41909442], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.8, 1844.9, 1845.0, 1845.1], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.3, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.2, 1839.1, 1838.8], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 1.085844, 4.94631, 9.02090825, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 1.78078172, 11.55362759, 3.10835619], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.1, 2.3, 2.6, 2.8, 3.2, 3.4, 3.6, 3.8, 4.1, 4.4, 4.6, 4.8, 5.3, 5.7, 5.9, 6.3], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.48919, 'levels': 25}"
350,bitfinex,2023-04-24T23:48:58.944Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 1.5, 4.44220433, 20.75421449, 1.18970914, 0.29112117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 42.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 7.67429161, 2.28076559, 0.5431, 47.3], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.7, 1844.8, 1844.9, 1845.0], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.3, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.3, 1839.2, 1839.1], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 1.085844, 4.94631, 9.02090413, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 1.78078172, 8.67238145, 2.88124614], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.1, 2.3, 2.6, 2.8, 3.2, 3.4, 3.6, 3.8, 4.1, 4.4, 4.6, 4.8, 5.2, 5.5, 5.7, 5.9], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.506789, 'levels': 25}"
351,bitfinex,2023-04-24T23:49:00.549Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 1.5, 4.44220433, 20.75421449, 1.18970914, 0.29112117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 42.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 7.67429161, 2.28076559, 0.5431, 47.3], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.7, 1844.8, 1844.9, 1845.0], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.3, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.3, 1839.2, 1839.1], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 1.085844, 4.94631, 9.02090413, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 1.78078172, 8.67238145, 2.88124614], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.1, 2.3, 2.6, 2.8, 3.2, 3.4, 3.6, 3.8, 4.1, 4.4, 4.6, 4.8, 5.2, 5.5, 5.7, 5.9], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.506789, 'levels': 25}"
352,bitfinex,2023-04-24T23:49:02.037Z,"{'ask_size': [3.79987, 3.79968, 1.89972, 1.5, 4.44220433, 20.75421449, 1.18970914, 0.29112117, 1.58113491, 8.82689179, 2.1082, 1.41678908, 42.81273167, 2.1895977, 1.91197298, 0.28326366, 0.44259628, 1.70444344, 1.08452, 1.5, 4.11106886, 7.67429161, 2.28076559, 0.5431, 47.3], 'ask': [1842.1, 1842.2, 1842.3, 1842.5, 1842.6, 1842.7, 1842.8, 1842.9, 1843.0, 1843.1, 1843.2, 1843.3, 1843.4, 1843.7, 1843.8, 1843.9, 1844.0, 1844.1, 1844.2, 1844.3, 1844.4, 1844.7, 1844.8, 1844.9, 1845.0], 'bid': [1842.0, 1841.9, 1841.8, 1841.7, 1841.6, 1841.5, 1841.4, 1841.3, 1841.2, 1841.0, 1840.9, 1840.7, 1840.6, 1840.5, 1840.4, 1840.3, 1840.2, 1840.0, 1839.8, 1839.7, 1839.6, 1839.5, 1839.3, 1839.2, 1839.1], 'bid_size': [1.5, 5.30021, 4.36586606, 11.01743383, 3.92948435, 2.44795022, 11.79036375, 1.085844, 4.94631, 9.02090413, 1.4148668, 0.28334633, 19.01391, 5.91145932, 1.52957838, 1.5, 1.99345289, 1.08692, 4.99333229, 0.81562036, 7.6431, 2.55756572, 1.78078172, 8.67238145, 2.88124614], 'spread': [0.1, 0.3, 0.5, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.1, 2.3, 2.6, 2.8, 3.2, 3.4, 3.6, 3.8, 4.1, 4.4, 4.6, 4.8, 5.2, 5.5, 5.7, 5.9], 'closing_price': 133.5, 'mid_price': 1842.05, 'vwap': 1842.506789, 'levels': 25}"
