,exchange,datetime,orderbook
0,binance,2023-04-20T03:20:19.463Z,"{'ask_size': [25.8783, 0.0014, 0.00045, 0.00071, 0.0007, 0.00653, 0.00071, 0.0007, 0.00071, 0.00693, 0.00071, 0.03, 0.00071, 0.002, 0.005, 0.00117, 0.00071, 0.02865, 0.00044, 0.00071, 0.22254, 0.37091, 0.00071, 0.178, 0.4, 0.00071, 0.002, 0.00115, 0.00071, 0.24667, 0.4, 0.03811, 0.00071, 0.00949, 0.03453, 0.01618, 0.00038, 0.00035, 0.03948, 0.0018, 0.002, 0.00044, 0.11654, 0.19417, 0.00239, 0.40934, 0.68218, 0.03812, 0.05811, 0.15313, 0.00656, 0.16604, 0.00882, 0.00186, 0.03434, 0.00173, 0.0208, 0.1, 0.36405, 0.08889, 0.0019, 0.00537, 0.03105, 0.00044, 0.00658, 0.00039, 0.00173, 0.3909, 0.6514, 0.36403, 0.00766, 0.08977, 0.03447, 0.00489, 0.03478, 0.17704, 0.05, 0.1735, 0.01181, 0.00035, 0.1018, 0.0694, 0.00044, 0.4, 0.00556, 0.24971, 0.4511, 0.0499, 0.4, 0.00647, 0.00173, 0.08095, 0.24969, 0.4161, 0.04453, 0.00037, 0.00065, 0.02375, 0.12276, 0.00035], 'ask': [28823.0, 28823.04, 28823.21, 28823.24, 28823.29, 28823.53, 28823.63, 28823.85, 28824.02, 28824.03, 28824.41, 28824.54, 28824.8, 28824.99, 28825.0, 28825.17, 28825.19, 28825.47, 28825.55, 28825.58, 28825.81, 28825.82, 28825.97, 28826.2, 28826.34, 28826.36, 28826.49, 28826.71, 28826.75, 28826.97, 28826.98, 28826.99, 28827.14, 28827.16, 28827.41, 28827.42, 28827.72, 28827.92, 28827.99, 28828.04, 28828.09, 28828.1, 28828.76, 28828.77, 28828.78, 28828.85, 28828.86, 28828.99, 28829.02, 28829.29, 28829.3, 28829.33, 28829.76, 28829.9, 28829.95, 28829.99, 28830.0, 28830.01, 28830.2, 28830.23, 28830.44, 28830.55, 28830.59, 28830.65, 28830.72, 28830.78, 28830.83, 28830.95, 28830.96, 28831.18, 28831.32, 28831.41, 28831.42, 28831.6, 28831.65, 28831.67, 28831.9, 28832.06, 28832.43, 28832.94, 28833.05, 28833.18, 28833.2, 28833.22, 28833.27, 28834.19, 28834.25, 28834.46, 28834.5, 28834.6, 28834.61, 28834.79, 28834.98, 28834.99, 28835.0, 28835.05, 28835.21, 28835.22, 28835.3, 28835.4], 'bid': [28822.99, 28822.95, 28822.56, 28822.46, 28822.37, 28822.17, 28822.07, 28822.06, 28822.0, 28821.95, 28821.73, 28821.68, 28821.61, 28821.44, 28821.3, 28821.29, 28821.17, 28821.11, 28821.05, 28821.02, 28820.98, 28820.9, 28820.63, 28820.62, 28820.51, 28820.49, 28820.12, 28819.93, 28819.73, 28819.49, 28819.38, 28819.37, 28819.34, 28819.21, 28819.01, 28818.97, 28818.95, 28818.82, 28818.81, 28818.56, 28818.53, 28818.36, 28818.31, 28818.25, 28818.01, 28817.9, 28817.81, 28817.8, 28817.69, 28817.56, 28817.39, 28817.38, 28817.31, 28817.14, 28817.13, 28817.01, 28816.88, 28816.82, 28816.77, 28816.57, 28816.56, 28816.2, 28816.04, 28816.01, 28815.45, 28815.35, 28815.31, 28814.93, 28814.89, 28814.78, 28814.71, 28814.55, 28814.51, 28814.43, 28814.33, 28813.86, 28813.82, 28813.78, 28813.77, 28813.22, 28813.21, 28813.17, 28813.16, 28813.15, 28812.96, 28812.8, 28812.65, 28812.54, 28812.18, 28812.09, 28812.03, 28811.6, 28811.4, 28811.27, 28810.75, 28810.72, 28810.7, 28810.44, 28810.41, 28810.34], 'bid_size': [4.61377, 0.00344, 0.00693, 0.00071, 0.36414, 0.0007, 0.67206, 0.91208, 0.00046, 0.00674, 0.03469, 0.00071, 0.0007, 0.00696, 0.37176, 0.00071, 0.17348, 0.17348, 0.0007, 0.07038, 0.002, 0.00071, 0.104, 0.00634, 0.00071, 0.0007, 0.00071, 0.0007, 0.00071, 0.002, 0.73169, 1.05371, 0.00071, 0.04965, 0.03659, 0.40466, 0.00071, 0.00523, 0.0007, 0.002, 0.03785, 0.00221, 0.00632, 0.0007, 0.03857, 0.00044, 0.51199, 0.48421, 0.0007, 0.76906, 0.4191, 0.02642, 0.80702, 0.16384, 0.0007, 0.03601, 0.19287, 0.0174, 0.00345, 0.2193, 0.04967, 0.36422, 0.03454, 0.0007, 0.0007, 0.00044, 0.00488, 0.00116, 0.0007, 0.1735, 0.0078, 0.00039, 0.011, 0.03096, 0.2007, 0.36425, 0.6, 4.44671, 0.35338, 10.89454, 0.0007, 0.05045, 0.0019, 0.026, 0.00035, 0.00044, 0.0007, 0.17344, 0.5192, 0.0007, 0.4511, 0.08, 0.003, 0.00173, 0.0065, 0.03469, 0.075, 0.11106, 0.15302, 0.01014], 'spread': [0.01, 0.09, 0.65, 0.78, 0.92, 1.36, 1.56, 1.79, 2.02, 2.08, 2.68, 2.86, 3.19, 3.55, 3.7, 3.88, 4.02, 4.36, 4.5, 4.56, 4.83, 4.92, 5.34, 5.58, 5.83, 5.87, 6.37, 6.78, 7.02, 7.48, 7.6, 7.62, 7.8, 7.95, 8.4, 8.45, 8.77, 9.1, 9.18, 9.48, 9.56, 9.74, 10.45, 10.52, 10.77, 10.95, 11.05, 11.19, 11.33, 11.73, 11.91, 11.95, 12.45, 12.76, 12.82, 12.98, 13.12, 13.19, 13.43, 13.66, 13.88, 14.35, 14.55, 14.64, 15.27, 15.43, 15.52, 16.02, 16.07, 16.4, 16.61, 16.86, 16.91, 17.17, 17.32, 17.81, 18.08, 18.28, 18.66, 19.72, 19.84, 20.01, 20.04, 20.07, 20.31, 21.39, 21.6, 21.92, 22.32, 22.51, 22.58, 23.19, 23.58, 23.72, 24.25, 24.33, 24.51, 24.78, 24.89, 25.06], 'closing_price': 28822.99, 'mid_price': 28822.995, 'vwap': 28820.807396, 'levels': 100}"
1,bitfinex,2023-04-20T03:20:41.657Z,"{'ask_size': [0.190762, 0.15, 0.11160896, 0.45830256, 0.26101685, 0.26531688, 0.36495462, 1.82323044, 0.20462827, 0.2247061, 0.35013049, 0.201512, 0.39152112, 1.26529846, 0.32124299, 0.64652031, 1.05025773, 0.01810676, 0.15192964, 0.97021989, 0.001, 1.213583, 1.61353853, 0.25929738, 3.00248997], 'ask': [28827.0, 28829.0, 28830.0, 28832.0, 28833.0, 28834.0, 28835.0, 28836.0, 28837.0, 28838.0, 28839.0, 28840.0, 28842.0, 28844.0, 28845.0, 28847.0, 28848.0, 28849.0, 28850.0, 28851.0, 28852.0, 28853.0, 28854.0, 28855.0, 28856.0], 'bid': [28824.0, 28822.0, 28821.0, 28820.0, 28819.0, 28818.0, 28817.0, 28816.0, 28815.0, 28814.0, 28813.0, 28812.0, 28811.0, 28810.0, 28808.0, 28807.0, 28806.0, 28805.0, 28804.0, 28803.0, 28802.0, 28800.0, 28799.0, 28797.0, 28795.0], 'bid_size': [0.0798, 0.05, 0.171388, 0.0802, 0.0935434, 1.52378, 0.1, 0.38805632, 0.23728777, 0.37365614, 0.28713464, 0.79036752, 0.47600428, 1.32075983, 0.47286046, 0.03418586, 0.0927, 0.35526022, 0.782919, 0.0904895, 0.40701053, 0.58939085, 0.11, 1.6478965, 0.74527121], 'spread': [3.0, 7.0, 9.0, 12.0, 14.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 31.0, 34.0, 37.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 53.0, 55.0, 58.0, 61.0], 'closing_price': 3870.1, 'mid_price': 28825.5, 'vwap': 28830.144205, 'levels': 25}"
2,kraken,2023-04-20T03:20:22.197Z,"{'ask_size': [0.07, 0.002, 0.007, 0.05, 0.003, 0.076, 0.075, 0.025, 0.04, 0.607, 0.001, 0.15, 0.278, 0.3, 0.075, 0.235, 0.433, 0.181, 0.075, 3.365, 0.001, 0.386, 0.075, 0.001, 0.607, 0.367, 0.075, 0.037, 0.174, 0.001, 0.597, 0.075, 0.365, 0.075, 0.596, 0.607, 0.034, 0.001, 0.075, 0.685, 0.677, 0.101, 0.075, 0.001, 1.223, 0.607, 0.001, 0.001, 0.001, 1.048, 0.09, 0.01, 0.454, 0.441, 0.001, 0.001, 0.042, 0.811, 0.55, 0.001, 0.001, 0.031, 0.01, 7.124, 2.3, 0.001, 0.001, 0.001, 0.001, 0.039, 2.963, 0.052, 2.454, 0.001, 0.056, 1.989, 0.001, 1.388, 0.001, 0.003, 0.003, 1.016, 0.001, 0.001, 0.001, 0.001, 4.639, 0.001, 0.001, 0.001, 0.002, 0.001, 0.002, 0.001, 0.001, 0.001, 0.991, 0.001, 0.001, 0.001], 'ask': [28823.9, 28824.0, 28827.8, 28827.9, 28828.1, 28828.8, 28828.9, 28829.3, 28829.6, 28830.4, 28830.5, 28831.6, 28832.3, 28832.4, 28832.5, 28833.7, 28834.8, 28834.9, 28835.6, 28836.0, 28836.7, 28839.3, 28840.6, 28841.4, 28842.0, 28845.3, 28845.7, 28847.1, 28848.2, 28849.3, 28849.4, 28850.9, 28851.2, 28853.8, 28854.3, 28856.5, 28858.3, 28858.4, 28858.7, 28859.4, 28859.8, 28861.2, 28863.0, 28863.7, 28863.8, 28865.1, 28866.6, 28868.0, 28870.3, 28877.6, 28878.8, 28883.3, 28886.2, 28888.6, 28891.5, 28891.7, 28894.6, 28896.0, 28898.6, 28898.7, 28903.5, 28905.6, 28906.8, 28906.9, 28907.0, 28907.2, 28908.2, 28908.8, 28910.1, 28912.7, 28914.1, 28928.1, 28929.5, 28939.5, 28942.8, 28949.5, 28950.7, 28952.2, 28953.7, 28954.1, 28957.4, 28969.5, 28970.3, 28975.5, 28976.3, 28982.5, 28984.9, 28994.3, 28996.8, 28997.4, 28999.6, 29000.7, 29026.3, 29035.4, 29037.3, 29038.0, 29039.2, 29041.1, 29043.1, 29044.0], 'bid': [28820.0, 28819.9, 28818.8, 28818.7, 28818.0, 28817.9, 28817.8, 28816.3, 28815.7, 28813.5, 28813.4, 28811.4, 28810.8, 28809.7, 28809.6, 28808.6, 28808.0, 28807.8, 28807.3, 28807.2, 28807.1, 28806.5, 28806.4, 28805.6, 28804.7, 28804.0, 28802.4, 28800.9, 28798.6, 28798.0, 28797.2, 28797.1, 28797.0, 28795.1, 28794.7, 28793.7, 28793.6, 28793.4, 28792.8, 28790.3, 28789.0, 28788.9, 28787.0, 28785.8, 28784.1, 28779.9, 28776.5, 28776.4, 28776.0, 28773.5, 28773.2, 28770.8, 28770.6, 28767.7, 28766.0, 28762.8, 28760.5, 28760.2, 28758.5, 28758.1, 28756.7, 28756.4, 28754.5, 28753.7, 28753.1, 28751.7, 28751.2, 28750.7, 28750.3, 28746.2, 28744.8, 28741.5, 28741.4, 28740.0, 28736.3, 28732.5, 28732.1, 28731.1, 28724.0, 28722.6, 28705.6, 28704.2, 28703.8, 28703.7, 28703.5, 28702.3, 28700.0, 28688.3, 28685.5, 28674.8, 28664.5, 28658.9, 28651.3, 28645.1, 28642.3, 28637.6, 28632.7, 28615.8, 28613.0, 28611.6], 'bid_size': [0.12, 0.09, 0.297, 0.607, 0.002, 0.009, 0.15, 0.018, 0.005, 0.15, 0.075, 0.3, 0.006, 0.07, 0.115, 0.04, 0.04, 0.04, 0.04, 0.019, 0.04, 0.174, 0.409, 0.04, 0.075, 0.608, 0.019, 0.075, 0.016, 0.075, 0.001, 0.181, 0.023, 0.075, 0.069, 2.836, 0.83, 0.685, 0.386, 0.075, 0.608, 0.367, 0.001, 0.075, 0.037, 0.075, 0.078, 0.075, 0.597, 0.075, 0.545, 0.559, 0.075, 0.609, 0.075, 0.075, 0.073, 0.629, 0.075, 0.007, 1.223, 0.011, 0.011, 0.075, 0.461, 0.015, 0.02, 0.952, 0.075, 0.015, 0.075, 0.815, 0.023, 0.075, 0.075, 0.027, 0.075, 0.08, 0.031, 2.963, 0.035, 2.433, 0.001, 0.082, 2.3, 0.09, 0.002, 0.001, 0.001, 1.81, 0.003, 0.001, 0.095, 0.001, 0.001, 0.001, 0.001, 0.001, 0.056, 1.989], 'spread': [3.9, 4.1, 9.0, 9.2, 10.1, 10.9, 11.1, 13.0, 13.9, 16.9, 17.1, 20.2, 21.5, 22.7, 22.9, 25.1, 26.8, 27.1, 28.3, 28.8, 29.6, 32.8, 34.2, 35.8, 37.3, 41.3, 43.3, 46.2, 49.6, 51.3, 52.2, 53.8, 54.2, 58.7, 59.6, 62.8, 64.7, 65.0, 65.9, 69.1, 70.8, 72.3, 76.0, 77.9, 79.7, 85.2, 90.1, 91.6, 94.3, 104.1, 105.6, 112.5, 115.6, 120.9, 125.5, 128.9, 134.1, 135.8, 140.1, 140.6, 146.8, 149.2, 152.3, 153.2, 153.9, 155.5, 157.0, 158.1, 159.8, 166.5, 169.3, 186.6, 188.1, 199.5, 206.5, 217.0, 218.6, 221.1, 229.7, 231.5, 251.8, 265.3, 266.5, 271.8, 272.8, 280.2, 284.9, 306.0, 311.3, 322.6, 335.1, 341.8, 375.0, 390.3, 395.0, 400.4, 406.5, 425.3, 430.1, 432.4], 'closing_price': 28804.7, 'mid_price': 28821.95, 'vwap': 28838.157233, 'levels': 100}"
3,binance,2023-04-20T03:20:54.307Z,"{'ask_size': [9.1926, 0.05, 1.7577, 0.0429, 0.0219, 0.533, 0.0109, 2.1, 0.791, 2.5186, 2.1023, 0.0848, 0.0185, 0.6362, 0.1801, 0.0109, 12.8642, 11.8611, 5.3086, 0.0109, 1.1505, 0.0485, 0.7412, 3.6666, 12.9845, 4.8162, 2.9635, 0.2259, 1.3348, 1.7598, 0.0351, 2.165, 1.9743, 0.0185, 1.0, 12.0503, 1.4824, 16.9124, 0.0109, 4.7803, 0.59, 0.7571, 0.5349, 2.2235, 28.9797, 60.0869, 2.2235, 2.0609, 1.9467, 3.3149, 1.2227, 3.1179, 1.1, 10.0198, 0.1208, 0.1543, 0.025, 4.63, 6.4488, 0.0114, 0.8641, 0.0203, 1.2106, 0.0116, 0.0092, 0.0167, 2.0922, 0.0483, 0.8091, 0.0312, 1.543, 1.6448, 0.01, 0.1929, 0.7552, 1.1663, 0.0076, 1.2547, 2.0819, 1.0285, 0.015, 0.0058, 0.006, 0.3067, 1.6691, 0.0549, 6.2286, 1.9938, 10.3616, 0.0076, 0.9009, 0.5485, 0.0067, 0.1285, 0.0232, 0.4668, 2.5374, 9.3026, 3.6375, 1.6224], 'ask': [1944.55, 1944.56, 1944.58, 1944.6, 1944.61, 1944.62, 1944.64, 1944.66, 1944.7, 1944.72, 1944.74, 1944.75, 1944.76, 1944.77, 1944.81, 1944.82, 1944.83, 1944.84, 1944.85, 1944.88, 1944.89, 1944.94, 1944.95, 1944.96, 1944.97, 1945.0, 1945.01, 1945.02, 1945.06, 1945.07, 1945.09, 1945.1, 1945.11, 1945.12, 1945.14, 1945.15, 1945.16, 1945.17, 1945.18, 1945.19, 1945.2, 1945.22, 1945.23, 1945.24, 1945.25, 1945.26, 1945.27, 1945.3, 1945.31, 1945.32, 1945.33, 1945.34, 1945.37, 1945.38, 1945.4, 1945.41, 1945.42, 1945.43, 1945.44, 1945.45, 1945.46, 1945.47, 1945.48, 1945.49, 1945.5, 1945.51, 1945.52, 1945.54, 1945.55, 1945.58, 1945.59, 1945.6, 1945.61, 1945.62, 1945.63, 1945.64, 1945.66, 1945.7, 1945.71, 1945.72, 1945.73, 1945.74, 1945.76, 1945.77, 1945.78, 1945.79, 1945.8, 1945.81, 1945.83, 1945.84, 1945.85, 1945.86, 1945.87, 1945.88, 1945.89, 1945.9, 1945.91, 1945.92, 1945.95, 1945.97], 'bid': [1944.54, 1944.44, 1944.43, 1944.4, 1944.38, 1944.36, 1944.34, 1944.33, 1944.32, 1944.31, 1944.3, 1944.29, 1944.28, 1944.27, 1944.26, 1944.25, 1944.23, 1944.22, 1944.2, 1944.18, 1944.16, 1944.15, 1944.14, 1944.11, 1944.1, 1944.04, 1944.03, 1944.01, 1944.0, 1943.98, 1943.97, 1943.94, 1943.93, 1943.92, 1943.91, 1943.88, 1943.87, 1943.86, 1943.84, 1943.81, 1943.8, 1943.79, 1943.75, 1943.71, 1943.68, 1943.67, 1943.65, 1943.64, 1943.62, 1943.6, 1943.58, 1943.55, 1943.54, 1943.53, 1943.52, 1943.51, 1943.5, 1943.47, 1943.46, 1943.45, 1943.44, 1943.42, 1943.41, 1943.4, 1943.39, 1943.33, 1943.32, 1943.28, 1943.26, 1943.25, 1943.24, 1943.23, 1943.22, 1943.21, 1943.2, 1943.19, 1943.18, 1943.15, 1943.14, 1943.11, 1943.09, 1943.06, 1943.05, 1943.04, 1943.03, 1943.01, 1943.0, 1942.98, 1942.96, 1942.94, 1942.93, 1942.92, 1942.88, 1942.86, 1942.85, 1942.84, 1942.83, 1942.82, 1942.8, 1942.78], 'bid_size': [29.3601, 0.0273, 0.1627, 0.2824, 2.519, 1.0835, 0.0109, 6.9829, 7.1181, 2.5713, 11.7965, 6.0311, 2.2821, 5.8821, 1.0, 9.8746, 1.0854, 0.0185, 0.2599, 1.853, 6.5758, 0.399, 6.6064, 9.5699, 0.0109, 0.0185, 0.0848, 1.0984, 1.8293, 7.8229, 11.6446, 0.3301, 0.03, 0.9622, 5.3569, 9.1253, 3.4896, 14.9007, 1.5108, 0.2984, 9.5859, 0.5145, 0.6765, 0.5032, 0.0076, 0.8294, 0.4881, 0.025, 2.0485, 2.0563, 0.2505, 0.2505, 3.3374, 1.5654, 5.5614, 0.0052, 0.0076, 0.1, 0.8975, 1.7651, 0.2997, 1.4118, 0.1387, 1.3502, 0.7412, 0.1315, 0.0076, 1.1583, 0.6168, 1.4824, 0.8764, 3.3779, 4.63, 0.5149, 1.852, 36.3537, 60.5896, 0.9748, 0.8589, 1.1, 0.5403, 0.01, 0.0573, 0.7412, 1.6118, 9.2582, 15.429, 2.1052, 0.0076, 0.3232, 36.1139, 80.3439, 0.1, 0.909, 0.9128, 1.0181, 0.0803, 1.7303, 0.3004, 3.7578], 'spread': [0.01, 0.12, 0.15, 0.2, 0.23, 0.26, 0.3, 0.33, 0.38, 0.41, 0.44, 0.46, 0.48, 0.5, 0.55, 0.57, 0.6, 0.62, 0.65, 0.7, 0.73, 0.79, 0.81, 0.85, 0.87, 0.96, 0.98, 1.01, 1.06, 1.09, 1.12, 1.16, 1.18, 1.2, 1.23, 1.27, 1.29, 1.31, 1.34, 1.38, 1.4, 1.43, 1.48, 1.53, 1.57, 1.59, 1.62, 1.66, 1.69, 1.72, 1.75, 1.79, 1.83, 1.85, 1.88, 1.9, 1.92, 1.96, 1.98, 2.0, 2.02, 2.05, 2.07, 2.09, 2.11, 2.18, 2.2, 2.26, 2.29, 2.33, 2.35, 2.37, 2.39, 2.41, 2.43, 2.45, 2.48, 2.55, 2.57, 2.61, 2.64, 2.68, 2.71, 2.73, 2.75, 2.78, 2.8, 2.83, 2.87, 2.9, 2.92, 2.94, 2.99, 3.02, 3.04, 3.06, 3.08, 3.1, 3.15, 3.19], 'closing_price': 1944.55, 'mid_price': 1944.545, 'vwap': 1944.177175, 'levels': 100}"
4,bitfinex,2023-04-20T03:21:12.401Z,"{'ask_size': [3.5973, 2.19558735, 0.8027098, 3.59687, 2.1548567, 1.2301, 2.77215, 1.2455, 8.80225592, 7.6961, 12.81995336, 7.1907, 10.36526171, 10.85836288, 1.59742021, 3.30722768, 20.01575226, 5.06492395, 3.15103951, 1.5, 2.41639034, 0.04163386, 2.66236702, 3.5, 2.9397563], 'ask': [1945.1, 1945.2, 1945.3, 1945.4, 1945.5, 1945.6, 1945.7, 1945.8, 1945.9, 1946.0, 1946.1, 1946.2, 1946.3, 1946.4, 1946.5, 1946.8, 1946.9, 1947.0, 1947.2, 1947.3, 1947.6, 1947.7, 1948.0, 1948.1, 1948.3], 'bid': [1945.0, 1944.9, 1944.8, 1944.7, 1944.6, 1944.5, 1944.4, 1944.3, 1944.2, 1944.1, 1944.0, 1943.9, 1943.8, 1943.6, 1943.5, 1943.4, 1943.3, 1943.2, 1943.1, 1943.0, 1942.9, 1942.8, 1942.7, 1942.5, 1942.3], 'bid_size': [0.12, 0.06108192, 3.59784, 0.5, 3.59811, 1.057, 3.02997, 5.5339793, 6.72601457, 1.09804044, 13.88632477, 4.20076021, 6.52033629, 9.517, 1.08465052, 8.5437172, 0.13142221, 18.00371, 3.80949919, 4.43667072, 0.51207711, 1.51550548, 4.59105128, 0.12941224, 5.69405302], 'spread': [0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5, 2.8, 3.0, 3.4, 3.6, 3.8, 4.1, 4.3, 4.7, 4.9, 5.3, 5.6, 6.0], 'closing_price': 133.5, 'mid_price': 1945.05, 'vwap': 1945.116887, 'levels': 25}"
5,kraken,2023-04-20T03:20:52.362Z,"{'ask_size': [0.7, 0.784, 0.7, 9.689, 0.7, 4.388, 0.298, 8.996, 1.0, 0.04, 0.25, 0.7, 0.032, 5.0, 5.478, 0.7, 4.364, 10.0, 8.993, 0.7, 14.415, 0.7, 0.537, 6.929, 0.7, 0.016, 13.716, 0.016, 8.989, 0.7, 0.305, 0.7, 4.289, 1.23, 10.61, 0.014, 0.7, 0.775, 0.7, 1.075, 6.472, 0.7, 5.086, 8.983, 0.83, 0.7, 0.7, 0.7, 4.966, 0.7, 0.7, 0.206, 0.7, 4.39, 0.083, 0.043, 0.781, 0.576, 39.138, 12.0, 0.822, 4.276, 0.699, 27.563, 0.019, 0.04, 35.52, 24.839, 16.422, 0.014, 0.024, 0.016, 0.025, 16.422, 0.042, 0.04, 0.072, 0.074, 0.019, 0.03, 0.072, 0.036, 0.057, 10.935, 0.014, 0.04, 0.025, 0.016, 0.088, 0.042, 0.019, 10.085, 5.453, 0.014, 0.039, 42.896, 0.025, 0.066, 0.042, 0.016], 'ask': [1944.36, 1944.4, 1944.41, 1944.5, 1944.62, 1944.66, 1944.67, 1944.7, 1944.74, 1944.76, 1944.83, 1944.96, 1944.98, 1945.02, 1945.03, 1945.16, 1945.18, 1945.22, 1945.29, 1945.41, 1945.43, 1945.62, 1945.66, 1945.91, 1945.93, 1945.96, 1945.98, 1946.05, 1946.06, 1946.13, 1946.37, 1946.38, 1946.42, 1946.46, 1946.49, 1946.56, 1946.65, 1946.9, 1947.02, 1947.04, 1947.24, 1947.3, 1947.39, 1947.48, 1947.54, 1947.66, 1947.86, 1948.19, 1948.33, 1948.48, 1948.69, 1948.83, 1948.93, 1949.01, 1949.24, 1949.34, 1949.68, 1949.69, 1949.78, 1949.79, 1949.85, 1950.12, 1950.2, 1950.3, 1950.4, 1952.06, 1952.74, 1952.94, 1954.97, 1955.67, 1955.79, 1956.89, 1957.12, 1958.38, 1959.14, 1959.38, 1959.62, 1960.12, 1961.12, 1961.26, 1963.0, 1963.15, 1963.46, 1963.91, 1964.82, 1966.73, 1967.53, 1967.87, 1968.07, 1968.99, 1971.91, 1971.99, 1972.0, 1974.01, 1974.11, 1976.56, 1978.0, 1978.16, 1978.89, 1978.92], 'bid': [1944.22, 1944.21, 1944.19, 1943.8, 1943.77, 1943.76, 1943.75, 1943.66, 1943.65, 1943.58, 1943.51, 1943.5, 1943.45, 1943.41, 1943.3, 1943.28, 1943.27, 1943.13, 1943.07, 1942.92, 1942.83, 1942.62, 1942.53, 1942.49, 1942.32, 1942.3, 1942.27, 1942.26, 1942.06, 1941.87, 1941.86, 1941.8, 1941.79, 1941.74, 1941.56, 1941.46, 1941.31, 1941.2, 1941.06, 1940.5, 1940.49, 1940.05, 1939.67, 1939.36, 1939.26, 1939.09, 1938.99, 1938.93, 1938.91, 1938.83, 1938.46, 1938.45, 1938.44, 1938.33, 1938.23, 1937.17, 1937.05, 1936.58, 1935.39, 1935.24, 1935.0, 1931.36, 1926.68, 1924.53, 1924.52, 1924.22, 1923.82, 1923.09, 1923.01, 1923.0, 1922.9, 1922.38, 1922.35, 1921.82, 1921.48, 1921.17, 1920.37, 1920.01, 1920.0, 1918.43, 1918.22, 1918.01, 1917.77, 1917.43, 1917.03, 1915.34, 1915.0, 1914.89, 1914.2, 1913.51, 1913.39, 1912.49, 1911.22, 1911.21, 1910.86, 1910.56, 1910.0, 1909.97, 1908.56, 1908.0], 'bid_size': [0.25, 8.998, 0.026, 0.7, 1.0, 5.0, 1.413, 1.0, 10.0, 9.001, 1.0, 0.7, 1.0, 1.568, 1.0, 0.7, 0.259, 1.0, 0.7, 4.87, 0.7, 9.005, 0.7, 1.23, 2.291, 1.998, 0.353, 0.7, 0.7, 1.05, 9.009, 0.7, 0.537, 0.374, 0.7, 10.61, 0.7, 0.337, 1.075, 1.157, 4.364, 6.715, 4.248, 0.797, 0.775, 0.335, 4.299, 0.791, 4.279, 5.304, 0.44, 0.516, 1.092, 7.926, 13.716, 0.758, 1.696, 11.9, 22.562, 27.563, 35.41, 16.422, 0.016, 9.026, 16.422, 0.04, 0.026, 0.089, 0.019, 1.027, 0.049, 0.013, 0.014, 0.053, 0.053, 0.027, 0.011, 0.952, 0.018, 0.057, 0.016, 0.017, 50.0, 10.935, 0.04, 0.026, 0.303, 0.14, 0.043, 0.027, 0.051, 0.019, 0.138, 0.053, 0.053, 0.079, 9.0, 5.453, 49.572, 0.21], 'spread': [0.14, 0.19, 0.22, 0.7, 0.85, 0.9, 0.92, 1.04, 1.09, 1.18, 1.32, 1.46, 1.53, 1.61, 1.73, 1.88, 1.91, 2.09, 2.22, 2.49, 2.6, 3.0, 3.13, 3.42, 3.61, 3.66, 3.71, 3.79, 4.0, 4.26, 4.51, 4.58, 4.63, 4.72, 4.93, 5.1, 5.34, 5.7, 5.96, 6.54, 6.75, 7.25, 7.72, 8.12, 8.28, 8.57, 8.87, 9.26, 9.42, 9.65, 10.23, 10.38, 10.49, 10.68, 11.01, 12.17, 12.63, 13.11, 14.39, 14.55, 14.85, 18.76, 23.52, 25.77, 25.88, 27.84, 28.92, 29.85, 31.96, 32.67, 32.89, 34.51, 34.77, 36.56, 37.66, 38.21, 39.25, 40.11, 41.12, 42.83, 44.78, 45.14, 45.69, 46.48, 47.79, 51.39, 52.53, 52.98, 53.87, 55.48, 58.52, 59.5, 60.78, 62.8, 63.25, 66.0, 68.0, 68.19, 70.33, 70.92], 'closing_price': 1944.48, 'mid_price': 1944.29, 'vwap': 1941.57307, 'levels': 100}"
